t,x,y,yaw,vx,wz
1.046785584,-0.9170199081984319,1.1192556303002708,-0.8323864550589524,0.24847151951965074,-0.2510647355288257
1.06709658,-0.9137353134544794,1.1156283917097913,-0.8374757944591013,0.24198761394518045,-0.2516768676686467
1.086994959,-0.9104965237275371,1.112010326260329,-0.8438346425678406,0.24388030845975983,-0.3193609749516271
1.10705406,-0.9075553344634707,1.108681362528688,-0.850493349299953,0.22085281970664186,-0.3310554547585173
1.1272349990000001,-0.9042529091853198,1.1049016949691282,-0.8548738912992122,0.2532909929450051,-0.22106354842421777
1.147080519,-0.9009846603027416,1.1011210542581564,-0.8610494598210257,0.25052401597703305,-0.3095823650553869
1.1668150750000001,-0.8977839039869758,1.0973675436080255,-0.8683817532814566,0.24672898986256878,-0.3667381537578835
1.187366304,-0.8946244944430474,1.0936028777711748,-0.8767979197630341,0.2448843602660686,-0.4193490313845286
1.207216117,-0.8913345739212145,1.089622440825835,-0.8833842237450759,0.25670768072376055,-0.32740842156610694
1.227098741,-0.888266102661507,1.0858587432052877,-0.8902295579822882,0.24468962804348587,-0.3449289945657861
1.247081409,-0.8849108608910552,1.0816847889861603,-0.8971923748894343,0.265596623203629,-0.3453197556138111
1.2669075300000001,-0.8820424092274144,1.078071783517229,-0.9023501738775548,0.23223926934387346,-0.25965437880636677
1.287109746,-0.8791941049299382,1.0744381901983004,-0.9095732124282497,0.2296212569007791,-0.3592368002290107
1.306986267,-0.8762736786507349,1.0706620632868662,-0.9154101060738253,0.23995077774575885,-0.2933935803378027
1.3272289750000001,-0.8732978637903455,1.0667728407853494,-0.9199366240608905,0.2412102227978859,-0.2229572274557916
1.3468973670000002,-0.8705495354710762,1.0631456307024958,-0.924837253167198,0.23178923850809707,-0.24960625116706
1.3668926190000001,-0.8677293346323773,1.0593828066662727,-0.9304055124256353,0.2348960357990999,-0.2781489439442885
1.3871075350000002,-0.8650653034798484,1.0557889085319478,-0.9354125913630562,0.2233243720502093,-0.2499554803420786
1.4069946160000002,-0.8621818400589267,1.0518567492590132,-0.940722098480205,0.24384228749165318,-0.2655165905839968
1.427020962,-0.8595693853336326,1.048259624718198,-0.944600808809359,0.22123348699752987,-0.19301822628996387
1.446732002,-0.8568419538928362,1.0444645433483934,-0.950691629028127,0.23515283910775187,-0.3064675733682275
1.467084174,-0.8538770703949933,1.0402801834462672,-0.9580010306883407,0.2559722773718103,-0.36483947621800905
1.487205783,-0.8508812562173458,1.0359913403283632,-0.964136590330201,0.2621604967017393,-0.3074619311588891
1.506859436,-0.8481785527638085,1.0320741599905687,-0.9695423303257198,0.2378187863734083,-0.27013302395229555
1.5269173440000001,-0.8455967145156823,1.0282874329881089,-0.9752201337333628,0.22887566052655556,-0.28354151356000484
1.5468445240000002,-0.8430246605727879,1.024472244977594,-0.9800253308985353,0.23044651106176364,-0.2406630531046084
1.5668878940000002,-0.8403491322338233,1.0204606045760918,-0.9851820145892654,0.24113716453965497,-0.2578737810555541
1.587266577,-0.8375581342022337,1.0162192125189615,-0.9924001516928915,0.2503074781323524,-0.35584860953616815
1.60677401,-0.8349267908894276,1.0121651322343126,-0.9977635638552236,0.24497212756317396,-0.2718477567989564
1.627160312,-0.8321758070906575,1.007875546653465,-1.0033353275515418,0.25196601446040895,-0.2754936473235925
1.646892714,-0.8295331857547492,1.003709067816311,-1.0077995957311683,0.24974758377156936,-0.225977177657272
1.667534196,-0.8268664880121921,0.9994567786748418,-1.0135476084867752,0.24672012379875963,-0.2825402254254662
1.6870469010000002,-0.8240876874512595,0.9949674903335344,-1.0195211061029945,0.2673883926650181,-0.30252436724820253
1.707181344,-0.8214456277289293,0.9906463629871077,-1.0245108648296086,0.2532595076466564,-0.24950510228177203
1.727043257,-0.8189641159047216,0.9865332943121978,-1.03136215585373,0.2399934299800048,-0.3422935402955172
1.746894095,-0.8165925003724037,0.9825410081743345,-1.0381652284416991,0.23356828683195863,-0.34218841861084226
1.767068542,-0.8141965034112436,0.9784460993070665,-1.0446203509310945,0.23624309816559114,-0.3214287682996489
1.7870154980000001,-0.8115839115922302,0.9739264032212653,-1.0487316104720876,0.2617521827909616,-0.20613690341610386
1.8070346750000001,-0.8091769893203583,0.9697115923910208,-1.0551201584190655,0.24276812934026734,-0.31954019503773523
1.8271098350000001,-0.8067770943698515,0.9654531692851385,-1.0600774339246173,0.2414536629831854,-0.2448699463396834
1.8470514230000001,-0.8045025280966436,0.9613653348340112,-1.0659925471032803,0.2343809187212326,-0.29636133258855624
1.8671771050000001,-0.802098532724254,0.9569907517325857,-1.0706247295057634,0.24889138533073096,-0.23096962298055512
1.887237481,-0.79964908183985,0.9524782244946811,-1.0763532722599884,0.25871353060394964,-0.2886478063119846
1.907058871,-0.7975004614179456,0.9484666015483091,-1.0818005098928853,0.22866314386145867,-0.27370687723962434
1.9271108940000001,-0.795100722333219,0.9439263427505412,-1.0873454383846775,0.2541668311298275,-0.27443376663703123
1.947072734,-0.7929029104287211,0.9397131613073879,-1.0926106127492496,0.23716528103683518,-0.26277838561755973
1.9670036450000001,-0.7907425049808879,0.9355171204614466,-1.0980404095858902,0.23848479155825222,-0.27437471360194876
1.98695886,-0.78859733773291,0.9312865830968604,-1.1049813078096258,0.23762227355793175,-0.3477117702052446
2.006934224,-0.7864541246589835,0.9269898874148442,-1.111229121982771,0.23903762763023936,-0.3110371217588928
2.026852189,-0.7844386500368755,0.9228979376012939,-1.1150298007567858,0.22899416830329952,-0.19080479963144736
2.046932909,-0.7825828526153743,0.9190990414266698,-1.1177365661418919,0.21142364871292743,-0.1353548772987567
2.066917666,-0.7803964760991372,0.914588307595278,-1.1211818092845864,0.2508965942906612,-0.17244263559716047
2.0872546830000003,-0.7784337595963374,0.9105006117158987,-1.1251233769050093,0.2241270440047483,-0.1948209709487011
2.107095998,-0.7762165285917009,0.9058424738063843,-1.1279563419368235,0.2592361412893588,-0.14235696864120656
2.126886743,-0.7741886128272568,0.901547795946247,-1.1313255423901765,0.23921079617377963,-0.16969531120075004
2.146913081,-0.7722536975292085,0.8974132050480829,-1.1348531933640273,0.2278128543328175,-0.17604679225032147
2.167066714,-0.7702778321535309,0.8931493228434938,-1.1388636262688636,0.23422674439489619,-0.19988565904617533
2.187200318,-0.7682211160791009,0.888659799706264,-1.1435660290458718,0.24485114450580792,-0.23315921159112946
2.206940035,-0.7661854169141518,0.8841680960140864,-1.1469810919786603,0.2494168295926435,-0.17272189120808762
2.2269669960000003,-0.764202904457694,0.8797654852904523,-1.1483984416802806,0.24135483319761103,-0.07084852247402387
2.24688664,-0.7622834758063035,0.8754815126548129,-1.1507340244586242,0.2343803366283761,-0.11661216778468957
2.267065954,-0.7602411974416108,0.8709096209395591,-1.1506408869391582,0.24994471263470383,0.004649054636210799
2.286821518,-0.7583005839878059,0.8665611957643918,-1.1514402946627613,0.23890276907374583,-0.040106795407394
2.3070950750000003,-0.7564691893914166,0.8624449325703919,-1.1529149766348386,0.22332405360977098,-0.07309896363849794
2.326973499,-0.7547019007531689,0.8584515689014549,-1.155384459709757,0.2184184352942822,-0.12351423411489902
2.346862829,-0.7527907091682043,0.8541128393486479,-1.1563640488314584,0.23907864907926746,-0.04939845626104444
2.366858038,-0.7508339134020917,0.8496577946734909,-1.1575029925569875,0.2433974296190102,-0.05697177529465023
2.3869104290000003,-0.7489516242957325,0.8453625160751754,-1.1580557078621578,0.23404839740139868,-0.027584845013890046
2.4069380110000003,-0.7469614196604594,0.8408135030634319,-1.1587118399459464,0.2473852428216413,-0.03269019766457485
2.4276828580000003,-0.7448402480508834,0.8359531282122326,-1.1598712765116808,0.26265048023110776,-0.05742451807617634
2.447046938,-0.7429587170777616,0.8316306180985306,-1.1606190270053751,0.23802189917604671,-0.037753745454014186
2.467166139,-0.7408471518617755,0.8267599606571012,-1.1628306110848325,0.26680221061819615,-0.11114933894957346
2.4871750280000002,-0.7387794435370294,0.8219601937837264,-1.165226974212067,0.2604137585983269,-0.11940717477718163
2.507002388,-0.7366962353931699,0.8170870832929651,-1.1684093207771693,0.26571086091274193,-0.15955278770094372
2.527211083,-0.7346997067545981,0.8123792014691125,-1.1709974085469208,0.2546192335680743,-0.1288641320571088
2.5473732030000003,-0.7328277804551193,0.8079280173179333,-1.1744117181927405,0.24094246345782966,-0.17036427633529827
2.5671425770000003,-0.7309942741559885,0.8035209199886594,-1.17867555659727,0.2390600031665631,-0.21354542332022505
2.587104666,-0.7291122209940389,0.7989549130448148,-1.1809793000191395,0.24751157071328997,-0.11545662954835759
2.607130246,-0.7271612696264854,0.7941902587227865,-1.1833378900778802,0.25747165458483423,-0.1179484513557004
2.627207399,-0.7253276487911604,0.7896775721042321,-1.1863593665688892,0.2431909767879247,-0.1508515523306173
2.647159477,-0.7232590361700023,0.7845384269621231,-1.1898781719016882,0.27750909309761634,-0.17626830194986076
2.667035895,-0.7214714653424112,0.7800606007968067,-1.1920727028991236,0.2417263134766183,-0.11002424246464171
2.687122929,-0.7196192949769618,0.7753948200010284,-1.1937385036072965,0.2509427887309501,-0.08327163654052223
2.707048223,-0.717985154513354,0.7712589530283187,-1.1952790647814209,0.2216576285411819,-0.07678819924764138
2.726887161,-0.7162216456567116,0.7667780242350218,-1.1964309978073033,0.24128792629669724,-0.05771979069560502
2.747531419,-0.7144352193337619,0.7622314091876681,-1.196396822770494,0.23751103807996324,0.0016616135263297326
2.7668890910000004,-0.712701254584323,0.7578140024302815,-1.197095439124244,0.2450579137037414,-0.03607631463355714
2.7871477060000003,-0.7109066963848527,0.7532256803377748,-1.1988514855867103,0.24450867769219795,-0.0871499837077801
2.806812153,-0.709288971662154,0.7490625223765276,-1.2014932640301201,0.22444117382481182,-0.13275144480606976
2.8271811440000003,-0.7076448461085019,0.7448111937823627,-1.2020663237552651,0.22669932512191332,-0.02850094653295046
2.847261085,-0.7059551250416396,0.74041542090896,-1.2055595069030811,0.23453263596192991,-0.17396572132729937
2.867222437,-0.7041304563131158,0.7356268145261146,-1.207915588145236,0.2566162154461663,-0.1179846789535399
2.8872183590000002,-0.7024895667440685,0.7313027942657367,-1.208287786682876,0.23033754855798413,-0.018536910916750342
2.907250087,-0.7008041805705466,0.7268505154829037,-1.209555559240425,0.23853893765955247,-0.06352415984873233
2.9269399070000004,-0.6990074162209576,0.7220825883004748,-1.2112645480409978,0.25637931856926005,-0.0859918681336253
2.947034709,-0.6974039992187772,0.7178181507334574,-1.2110386519267817,0.2275740923782671,0.011283811892847433
2.9668464460000004,-0.6957504901622216,0.7134236360094898,-1.2107927216280179,0.23563305349542898,0.012341979086516559
2.9872292000000003,-0.6939605707471433,0.7086645047547115,-1.2113267852184257,0.25109667742509284,-0.026374077191648495
3.006997488,-0.6923593098376655,0.704394544535839,-1.2127139220379175,0.23005538696263075,-0.06997704048671237
3.0269880760000003,-0.6905616725229599,0.6995868133392895,-1.2132571396364171,0.2563416499554924,-0.027129230964163278
3.0470990930000004,-0.6889920623684762,0.6953856832386576,-1.213221711354564,0.22428224714286538,0.001771759319937647
3.0670011710000002,-0.6872890322701303,0.6908245200676385,-1.213678206082799,0.24537563579987814,-0.023006556074040774
3.087240898,-0.6856045339111013,0.6863080851941886,-1.2139335156989814,0.23999239696222657,-0.012711201436733483
3.1069374950000004,-0.6838654789022481,0.6816302632992212,-1.2157944402443615,0.25048639024901015,-0.0934023986357268
3.127089197,-0.6823203603850506,0.6774546289489213,-1.2169820033539112,0.22204289574983457,-0.05922505279350379
3.1469454960000003,-0.6806564088585433,0.6729500304079059,-1.216924950051779,0.2385637650453787,0.0028343551721805686
3.1669634230000003,-0.6789794267040344,0.6684044007657767,-1.2178051569576476,0.2438201810933589,-0.04429466834005836
3.1869917840000004,-0.677183730965819,0.6635235379191565,-1.2187149460929096,0.25893989228065306,-0.045297828828048295
3.2070451070000003,-0.6754584805323124,0.65883085913975,-1.218259926907566,0.24931335045611894,0.022689504743568338
3.226933809,-0.6737530534687624,0.6541908646345318,-1.218887394338634,0.2480898567440169,-0.03148959650509026
3.2469469920000003,-0.6720958952423463,0.6496667206377512,-1.2204760955334568,0.23997609724263838,-0.07912882722336986
3.2675292220000003,-0.6704095612768161,0.6450435539161464,-1.2215951568694128,0.24243564464792147,-0.05512983230738463
3.287050743,-0.6690501412292046,0.6413094390745624,-1.2217175806894027,0.20327140711664832,-0.006262224755005796
3.3069126840000003,-0.6673768851340353,0.6367221092979237,-1.2203560119484966,0.2430803252773257,0.06778060904915637
3.327116596,-0.6657030664196846,0.6321479235686208,-1.219651129152514,0.2422262401868359,0.035053905757994955
3.3467779670000004,-0.6640443659662892,0.6276272361987123,-1.2186171105239392,0.2437824092047079,0.05234798921909012
3.3668996040000003,-0.6622008603465817,0.6226173419964356,-1.2177839549646419,0.266218615931494,0.04154901510804454
3.387361219,-0.660412325174149,0.6177657706356268,-1.2174235518017873,0.25679663843571926,0.017898837139783668
3.407043492,-0.6585788261901371,0.6127991261918632,-1.2168829325017385,0.2662541150307801,0.027188292777438682
3.426925542,-0.6569217486904628,0.608311950472476,-1.217195895656245,0.2396208457975058,-0.015677745550610616
3.446908891,-0.6550779211456629,0.6033222981552318,-1.2164633889333847,0.2659912517149772,0.03662805943923393
3.467357428,-0.653390702988006,0.5987749396756271,-1.2145535503158313,0.24135905031596128,0.09503724419029096
3.487004224,-0.6516167587317121,0.5940197733872197,-1.2129082493280043,0.25383072983679833,0.0822866537522779
3.5071231600000004,-0.6498425873393331,0.5892802187204722,-1.2123129745275445,0.251344352543741,0.02956465606375091
3.52705584,-0.6480818949637247,0.5845874177614658,-1.2114050652632717,0.252546940442276,0.045746074855132574
3.5468549950000003,-0.6464615066910642,0.5802836352320763,-1.2100116493656354,0.23126632469984632,0.07007392315431828
3.5671063760000004,-0.6446475909832377,0.5754820200910845,-1.2091836228262864,0.25396120778968745,0.04096905630893288
3.587055518,-0.6430592085139518,0.5713036746161074,-1.2058593865992724,0.22341354241074524,0.16614489649361638
3.6070781230000004,-0.6413316491372338,0.5667894090689188,-1.2047441934213485,0.24259259212181725,0.055970968893634204
3.627010163,-0.6396633716991007,0.5624497705702373,-1.2028277332068193,0.2331659012080139,0.0961127666898169
3.647297007,-0.6378911957010569,0.5578639652352777,-1.2012260426983092,0.2408754724804059,0.07847492236907536
3.6671326410000002,-0.6363941837192764,0.5540067961951741,-1.1999347744928837,0.2086369939601765,0.0651135152938972
3.6868534630000003,-0.6345712215834467,0.549330391051169,-1.1982560393305648,0.2541912318310927,0.08501818087484143
3.706964042,-0.6329294550361582,0.545137986366215,-1.1968398018132462,0.22463345589629233,0.07065874776071156
3.7272692610000004,-0.6311333906516506,0.540579935820012,-1.1940331767477221,0.24590350989759419,0.14087319951842125
3.7470851850000004,-0.6294426077138545,0.5363229340439261,-1.1914188011222573,0.22599293505536386,0.128988713701304
3.7668590440000003,-0.6276106994749279,0.5317485584533451,-1.1883478530567992,0.24876313518757165,0.15503401670743142
3.7868968410000003,-0.6259013976734064,0.5275145479987443,-1.1858479777989952,0.22877701488471255,0.12525432319605098
3.8071751660000004,-0.6239492925807327,0.5227245638082,-1.181767628945956,0.257130453448915,0.20283881727829156
3.8271372610000003,-0.6221099994356962,0.5182416554759451,-1.1811338185252365,0.2412738337002305,0.03155916390604893
3.846848279,-0.6203288463839342,0.5138883029512034,-1.1837284787900022,0.23771212397517105,-0.13112883377876217
3.8669811000000003,-0.6185071711775626,0.5094143129024027,-1.1845197365842925,0.2388819752119883,-0.039128812279053515
3.88751806,-0.6167563499230952,0.5051198585909762,-1.182830739498178,0.23069095182973115,0.08401606675067907
3.907234019,-0.6148958854900851,0.5005601328296062,-1.1839579989345084,0.24735062787366366,-0.056618621879857056
3.926810865,-0.6130592487151445,0.496051412144948,-1.1839781139482521,0.246379004159291,-0.0010179662825509812
3.947121386,-0.6111613522030157,0.4913802941011994,-1.1857555586656991,0.2494800158078995,-0.08794932642312195
3.9676722320000004,-0.6093330548589035,0.4868763583749983,-1.184615545422496,0.23960664121481626,0.05619455963141619
3.987104243,-0.607539652328822,0.48248823869814855,-1.181018082913474,0.24253725157937614,0.1840581099136234
4.007453267,-0.6057472831079685,0.478133788199549,-1.1796117586378299,0.23362814057767461,0.06977346691512563
4.0272126010000004,-0.6036675181120189,0.4731046715984219,-1.177724658036047,0.2728505132128163,0.09461197255363737
4.0468401940000005,-0.6018066436455464,0.4686401864903539,-1.1740291311839504,0.24341129225852062,0.18597748750672904
4.067884278,-0.5997476047788479,0.46374982236720386,-1.170540105178587,0.2514433405889798,0.16533478957166156
4.087041954,-0.598021122007526,0.45969191589536024,-1.1665296788574622,0.2327996998409032,0.21171068070972493
4.107388103,-0.5961023021935444,0.4552336256911093,-1.1622025011194776,0.24063560046179372,0.21453263493777674
4.127223724,-0.5940298208687023,0.4504651046677457,-1.1594136868982177,0.2624409656805102,0.1407655187040445
4.146989990000001,-0.5921940363604143,0.44626345381809585,-1.1583322423203417,0.22861050308312159,0.053919149731766494
4.166942572,-0.5904434695989886,0.4422723910816419,-1.1565573025442952,0.21823771262544353,0.0888824233949981
4.186977593,-0.5887222094199447,0.4383776491983219,-1.1527655456370884,0.21357926290253706,0.19018650493119754
4.207372903,-0.5868070169660303,0.4340910145187311,-1.1484773972171234,0.2328704280112601,0.21268988635895353
4.226965908,-0.584817295125322,0.4296950292781862,-1.143049936812299,0.24237342261752612,0.2726188337878799
4.247024245,-0.5827344506430516,0.42515145552615324,-1.1388824128777866,0.24953989988181272,0.2080663547134763
4.266920648,-0.5806512600328683,0.4206540984333258,-1.1351514891739893,0.24824913848561128,0.1868692073015592
4.286934394,-0.5787361541814253,0.41655148901615885,-1.132964765543419,0.22763253937115605,0.10994146978755633
4.306912042,-0.5766493449642435,0.4121224589620435,-1.1279965932854474,0.24386074021970475,0.2474541451425875
4.326983065,-0.5745091935469518,0.4076376963993285,-1.1231041909264714,0.2492576910153101,0.24540351960448165
4.34711751,-0.5724391974708165,0.4033413541737376,-1.1205177411864724,0.23641882135646003,0.12822066121396167
