t,lin_x,ang_z
4.672972337,0.10518048703670502,0.045461878180503845
4.7228456450000005,0.1061447262763977,0.09577789902687073
4.772898559000001,0.12471702694892883,0.08207032829523087
4.8228374700000005,0.11398565024137497,0.08661698549985886
4.872881713,0.12935343384742737,0.0849449560046196
4.922905934,0.11880653351545334,0.11543851345777512
4.972872759,0.13284318149089813,0.1426636278629303
5.022549440000001,0.1302238404750824,0.18201665580272675
5.0729848220000004,0.12085175514221191,0.13437028229236603
5.122650141,0.16978231072425842,0.0970551148056984
5.17300261,0.18951986730098724,0.03898414224386215
5.222584282000001,0.2007715255022049,0.0029086663853377104
5.272912217,0.18913505971431732,-0.006823820993304253
5.322740769,0.19245974719524384,-0.008211994543671608
5.372698705,0.1822565644979477,0.043090999126434326
5.422642112,0.19311822950839996,0.07152722775936127
5.472844288,0.20604316890239716,0.09389910846948624
5.522549341,0.18267478048801422,0.10227953642606735
5.5728587880000005,0.17832082509994507,0.0769137442111969
5.622674517,0.1755629926919937,0.06144503876566887
5.67287594,0.17366597056388855,0.09341932833194733
5.722670740000001,0.17168176174163818,0.11225838959217072
5.77292717,0.18847931921482086,0.08815909177064896
5.8228304,0.20839986205101013,0.06513787060976028
5.872899815,0.19177640974521637,0.0865892767906189
5.9227427850000005,0.2007262110710144,0.10545060783624649
5.972924513000001,0.19983255863189697,0.17482897639274597
6.022769326000001,0.19607268273830414,0.16486282646656036
6.073029117000001,0.17965753376483917,0.13591556251049042
6.1227822960000005,0.1692064255475998,0.09105121344327927
6.172651325,0.17665910720825195,0.0320185124874115
6.22288202,0.17838159203529358,0.017244720831513405
6.272891679000001,0.18007811903953552,-0.020003005862236023
6.322725217,0.18525096774101257,-0.06177711859345436
6.372755791,0.18429532647132874,-0.049650151282548904
6.422674401,0.17157994210720062,-0.03495432808995247
6.472852158,0.16011539101600647,0.06068512052297592
6.522880827000001,0.18932810425758362,0.11341730505228043
6.572643649000001,0.19929441809654236,0.12104842811822891
6.622647555,0.22371423244476318,0.12126900255680084
6.672545285,0.2193833887577057,0.16458868980407715
6.722674395,0.21410416066646576,0.14507779479026794
6.772518393,0.19729866087436676,0.11770713329315186
6.822646916,0.17277681827545166,0.04228513687849045
6.872734008,0.16648459434509277,-0.0006762228440493345
6.922717508000001,0.17504270374774933,-0.07046128809452057
6.972845164000001,0.20585834980010986,-0.020827963948249817
7.022695081,0.1933286488056183,0.047152869403362274
7.072694353,0.18116718530654907,0.09874668717384338
7.122524402000001,0.16310811042785645,0.06085287407040596
7.172946854,0.16100862622261047,0.012557216919958591
7.222745120000001,0.18668529391288757,-0.01859329827129841
7.272651646000001,0.20059789717197418,-0.05765951797366142
7.322785238000001,0.20054270327091217,-0.0706280767917633
7.372465798,0.1990119367837906,-0.04909991845488548
7.422621371000001,0.1896040290594101,-0.06793054938316345
7.472901342,0.18683353066444397,0.0006989477551542222
7.522588177,0.19491121172904968,-0.0062580471858382225
7.572903903,0.12589481472969055,0.04775797203183174
7.622766593000001,0.13551734387874603,0.0733485296368599
7.672747748000001,0.1476910263299942,0.0796060860157013
7.722628525,0.1876060664653778,0.003233029507100582
7.772891904000001,0.19213643670082092,-0.01342405378818512
7.822901833,0.21470609307289124,-0.03786206990480423
7.8727949850000005,0.18990235030651093,-0.07219137251377106
7.922833593000001,0.17378456890583038,-0.05066676437854767
7.972645465,0.15756641328334808,-0.10380858927965164
8.022807228000001,0.15854717791080475,-0.07996878772974014
8.072702188000001,0.16949433088302612,-0.06963292509317398
8.122610414,0.14619232714176178,-0.05907665565609932
8.172686105,0.16654258966445923,-0.056221045553684235
8.22268865,0.17769332230091095,-0.022525709122419357
8.272732841,0.18850848078727722,-0.008654717355966568
8.322769369000001,0.1826629340648651,0.047136589884757996
8.372656611,0.18818998336791992,0.025495441630482674
8.422787339000001,0.1876242756843567,0.002127879997715354
8.472697093,0.1811286062002182,-0.02969563752412796
8.522450906000001,0.17844773828983307,-0.05721759796142578
8.572804965000001,0.18444177508354187,-0.09654644876718521
8.622418057,0.17277918756008148,-0.09780436754226685
8.672611702000001,0.19749769568443298,-0.047415561974048615
8.722588211,0.20080238580703735,-0.039626263082027435
8.772498030000001,0.18916785717010498,-0.025617750361561775
8.822662620000001,0.17280161380767822,-0.028808459639549255
8.872950709000001,0.18663743138313293,0.024918492883443832
8.922423357000001,0.18205294013023376,0.04409698769450188
8.972541065,0.18680794537067413,0.06301061809062958
9.022460408,0.183552086353302,0.01655963622033596
9.072783554,0.19222018122673035,0.008371668867766857
9.122621929000001,0.16807031631469727,-0.04026251658797264
9.172857865000001,0.18665647506713867,-0.06212225928902626
9.222830775,0.17731373012065887,-0.06051967293024063
9.272755684,0.17192941904067993,-0.10392282158136368
9.322600611,0.19222970306873322,-0.14417476952075958
9.372785824000001,0.18356464803218842,-0.15315833687782288
9.422812289000001,0.1774432212114334,-0.11750809848308563
9.472939884,0.17337235808372498,-0.11460644751787186
9.522768368000001,0.1645585149526596,-0.1101805716753006
9.572829448,0.16481144726276398,-0.088528573513031
9.622558835000001,0.17740470170974731,-0.012490350753068924
9.672616190000001,0.163153275847435,0.011470811441540718
9.722817950000001,0.1405937522649765,0.06132107228040695
9.772852988,0.15492284297943115,0.07430809736251831
9.822665566000001,0.13612791895866394,0.07962691783905029
9.872779651,0.16317227482795715,0.0584883913397789
9.922768249,0.18589164316654205,0.022085249423980713
9.972629276000001,0.19259171187877655,-0.06276580691337585
10.022462383,0.17151328921318054,-0.043313249945640564
10.07260692,0.16792729496955872,-0.050783269107341766
10.122618485,0.16555677354335785,-0.049524471163749695
10.172704976,0.0,0.0
10.222795747000001,0.0,0.0
10.273084761,0.0,0.0
10.322788393000002,0.0,0.0
10.372600191,0.0,0.0
10.422884079000001,0.0,0.0
10.472672431000001,0.0,0.0
10.52284738,0.0,0.0
10.572665495,0.0,0.0
10.622774281,0.0,0.0
10.672700849,0.0,0.0
10.722771252000001,0.0,0.0
10.772654829,0.0,0.0
10.822872294000002,0.0,0.0
10.872846102,0.0,0.0
10.922446169,0.0,0.0
10.972951095,0.0,0.0
11.022756792000001,0.0,0.0
11.072791434,0.1,0.021222995594143867
11.12270849,0.15453486144542694,-0.023235704749822617
11.172777692,0.147413969039917,0.01995244063436985
11.222497890000001,0.1332654356956482,-0.023250585421919823
11.272627217,0.109467513859272,-0.0023422189988195896
11.322707172000001,0.09245377033948898,0.011553839780390263
11.372618744,0.09417466819286346,-0.04743955284357071
11.422379983,0.07627898454666138,-0.07386521250009537
11.472620733000001,0.06403439491987228,-0.06221241503953934
11.522613023,0.06640917807817459,-0.05227244272828102
11.572776171000001,0.08471795916557312,-0.061142560094594955
11.622743019000001,0.10439835488796234,-0.07102162390947342
11.672861474000001,0.115779809653759,-0.06866410374641418
11.722632769,0.1403861939907074,-0.038680724799633026
11.773066018000002,0.12765665352344513,-0.08133985847234726
11.822756185000001,0.13285765051841736,-0.1131998747587204
11.872773487,0.12248209118843079,-0.1680123209953308
11.922599941000001,0.1157151535153389,-0.15974290668964386
11.972833063000001,0.13637614250183105,-0.12503501772880554
12.022762809000001,0.14020931720733643,-0.14109396934509277
12.072614832000001,0.15638719499111176,-0.07484561204910278
12.122623309000002,0.14704853296279907,-0.06634600460529327
12.172889378,0.18228673934936523,-0.1242329329252243
12.222531238,0.14042308926582336,-0.12831541895866394
12.272566992000002,0.14999878406524658,-0.13129398226737976
12.322659444000001,0.1367815136909485,-0.15738829970359802
12.372629170000002,0.10056150704622269,-0.16857732832431793
12.422817165000001,0.13838757574558258,-0.1963554471731186
12.472661705,0.1694539338350296,-0.1492980718612671
12.522581819000001,0.18455830216407776,-0.14021171629428864
12.572635282,0.1984667330980301,-0.11329929530620575
12.622776273000001,0.1770019829273224,-0.06390517204999924
12.672904366000001,0.183767631649971,-0.08796416968107224
12.722645573000001,0.18586130440235138,-0.07241660356521606
12.773007118,0.18546947836875916,-0.059446752071380615
12.822597152,0.16311904788017273,-0.006102613173425198
12.872851391000001,0.15975558757781982,-0.00795708131045103
12.922725962000001,0.16688893735408783,0.024040380492806435
12.972733849,0.19467255473136902,0.07780259847640991
13.022711029000002,0.19801650941371918,0.07027626037597656
13.072478632000001,0.18765375018119812,0.06906586140394211
13.122771162000001,0.17102700471878052,0.06612716615200043
13.172700313,0.17017583549022675,0.08751652389764786
13.222867743,0.16240088641643524,0.07520317286252975
13.272579056000001,0.15070350468158722,0.034238629043102264
13.322538562,0.1465393453836441,-0.015776902437210083
13.372382759,0.13215374946594238,-0.02813366986811161
13.422694259,0.12265626341104507,-0.059170421212911606
13.472683935000001,0.1459772139787674,-0.07088633626699448
13.522524146,0.14696483314037323,-0.08830735087394714
13.572602529000001,0.1646050214767456,-0.024106020107865334
13.622609491,0.17609581351280212,-0.0007614311762154102
13.672809356,0.13768692314624786,-0.0317915678024292
13.722579137,0.17414721846580505,0.06228170916438103
13.772700305,0.18515072762966156,0.12113557755947113
13.822624795000001,0.17683665454387665,0.14816948771476746
13.872786099,0.15462800860404968,0.21038298308849335
13.922616099,0.14734429121017456,0.2014760822057724
13.972582275,0.1550426036119461,0.14952486753463745
14.022530949,0.1912134438753128,0.12652243673801422
14.072632502000001,0.20952074229717255,0.09351296722888947
14.122638196,0.17970453202724457,0.08902215212583542
14.172809123,0.14896976947784424,0.11677204072475433
14.222665447,0.13885672390460968,0.10720125585794449
14.273128531000001,0.12240241467952728,0.0492321141064167
14.322499727,0.10543826222419739,0.059241101145744324
14.372605804,0.12193004041910172,-0.01003958098590374
14.422577455,0.11916545778512955,0.030303634703159332
14.472821065000002,0.11920116096735,0.13030363470315934
14.522405093000001,0.1187201663851738,0.18680714070796967
14.572696231,0.08114007115364075,0.1570158451795578
14.622579495,0.08088945597410202,0.11772669106721878
14.672432933000001,0.07973508536815643,0.08926615118980408
14.722398603,0.09500928968191147,0.07620459049940109
14.772598035000001,0.08401278406381607,0.056049276143312454
14.82256147,0.1123008131980896,0.0890020802617073
14.872486148,0.13389447331428528,0.045310210436582565
14.922789305,0.13992391526699066,-0.012158047407865524
14.972890502,0.10981206595897675,0.029198352247476578
15.022584512000002,0.10853707045316696,0.04972619563341141
15.072893350000001,0.08986344933509827,0.06316190212965012
15.122600613000001,0.0881124958395958,0.05400291085243225
15.17272497,0.13304731249809265,0.10881686955690384
15.222668586000001,0.1296812891960144,0.08874490112066269
15.272530038000001,0.13043458759784698,0.11019983887672424
15.322718894000001,0.12834349274635315,0.07789251953363419
15.372745789000001,0.1473952978849411,0.050656188279390335
15.422735076,0.16701868176460266,0.06830485165119171
15.472727203000002,0.1487327218055725,0.02206113189458847
15.522771883,0.12946777045726776,0.028140906244516373
15.572594069,0.14604537189006805,0.010023718699812889
15.622763378,0.15508024394512177,-0.012552505359053612
15.672500295,0.16207149624824524,-0.03027746081352234
15.722620576,0.18041746318340302,0.03273596242070198
15.772505015,0.16920267045497894,0.006859995424747467
15.822721599000001,0.17960917949676514,0.0054628592915833
15.872750561,0.1691741645336151,-0.016846494749188423
15.922618818,0.16260458528995514,-0.05072619765996933
15.972704705000002,0.15777745842933655,-0.08218064904212952
16.022743231,0.16294609010219574,-0.11649002134799957
16.072721317000003,0.18041005730628967,-0.07265577465295792
16.122581197000002,0.17499598860740662,-0.11076232045888901
16.172753308,0.19139178097248077,-0.02418704330921173
16.222746559,0.18667513132095337,-0.006704113446176052
16.272760643,0.0,0.0
16.322650590000002,0.0,0.0
16.372561032,0.0,0.0
16.42263686,0.0,0.0
16.472719726,0.0,0.0
16.522639197,0.0,0.0
16.572613745,0.0,0.0
16.622531571,0.0,0.0
16.672761815,0.0,0.0
16.722693375000002,0.0,0.0
16.772702656,0.0,0.0
16.822630686,0.0,0.0
16.872718295000002,0.0,0.0
16.922551315,0.0,0.0
16.972626961,0.0,0.0
17.022728982,0.0,0.0
17.072662683,0.0,0.0
17.122502803,0.0,0.0
17.172537224000003,0.0,0.0
17.222669493,0.0,0.0
17.272608039,0.0,0.0
